No,Classification,Name of Cultural Heritage,Korean,ccebAsno,heritage_url,img
230,National Treasure,White Porcelain Lidded Jar with Plum and Bamboo Design in Underglaze Cobalt Blue,백자 청화매죽문 유개항아리 ( 白磁 靑畵梅竹文 有蓋立壺 ),02220000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02220000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=White+Porcelain+Lidded+Jar+with+Plum+and+Bamboo+Design+in+Underglaze+Cobalt+Blue,newdataset/newdata/230/230.jpg
231,National Treasure,Geunjeongjeon Hall of Gyeongbokgung Palace,경복궁 근정전 ( 景福宮 勤政殿 ),02230000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02230000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Geunjeongjeon+Hall+of+Gyeongbokgung+Palace,newdataset/newdata/231/231.jpg
232,National Treasure,Gyeonghoeru Pavilion of Gyeongbokgung Palace,경복궁 경회루 ( 景福宮 慶會樓 ),02240000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02240000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Gyeonghoeru+Pavilion+of+Gyeongbokgung+Palace,newdataset/newdata/232/232.jpg
233,National Treasure,Injeongjeon Hall of Changdeokgung Palace,창덕궁 인정전 ( 昌德宮 仁政殿 ),02250000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02250000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Injeongjeon+Hall+of+Changdeokgung+Palace,newdataset/newdata/233/233.jpg
234,National Treasure,Myeongjeongjeon Hall of Changgyeonggung Palace,창경궁 명정전 ( 昌慶宮 明政殿 ),02260000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02260000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Myeongjeongjeon+Hall+of+Changgyeonggung+Palace,newdataset/newdata/234/234.jpg
235,National Treasure,Main Hall of Jongmyo Shrine,종묘 정전 ( 宗廟 正殿 ),02270000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02270000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Main+Hall+of+Jongmyo+Shrine,newdataset/newdata/235/235.jpg
236,National Treasure,Celestial Chart Stone,천상열차분야지도 각석 ( 天象列次分野之圖 刻石 ),02280000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02280000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Celestial+Chart+Stone,newdataset/newdata/236/236.jpg
237,National Treasure,Clepsydra of Changgyeonggung Palace,창경궁 자격루 누기 ( 昌慶宮 自擊漏 漏器 ),02290000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02290000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Clepsydra+of+Changgyeonggung+Palace,newdataset/newdata/237/237.jpg
238,National Treasure,Celestial Globe and Armillary Clock,혼천의 및 혼천시계 ( 渾天儀 및 渾天時計 ),02300000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02300000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Celestial+Globe+and+Armillary+Clock,newdataset/newdata/238/238.jpg
239,National Treasure,Bronze Age Moulds from Yeongam (Presumed),전 영암 거푸집 일괄 ( 傳 靈巖 鎔范一括 ),02310000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02310000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Bronze+Age+Moulds+from+Yeongam+(Presumed),newdataset/newdata/239/239.jpg
240,National Treasure,Certificate of Meritorious Subject Issued to Yi Hwa,이화 개국공신녹권 ( 李和 開國功臣錄券 ),02320000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02320000&sCcebCtcd=35&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Certificate+of+Meritorious+Subject+Issued+to+Yi+Hwa,newdataset/newdata/240/240.jpg
241,National Treasure,"Stone Seated Vairocana Buddha from Seongnamamsa Temple Site, Sancheong",산청 석남암사지 석조비로자나불좌상 ( 山淸 石南巖寺址 石造毘盧遮那佛坐像 ),02330100,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02330100&sCcebCtcd=38&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Stone+Seated+Vairocana+Buddha+from+Seongnamamsa+Temple+Site,+Sancheong",newdataset/newdata/241/241.jpg
242,National Treasure,"Agalmatolite Reliquary from the Stone Seated Vairocana Buddha from Seongnamamsa Temple Site, Sancheong",산청 석남암사지 석조비로자나불좌상 납석사리호 ( 山淸 石南巖寺址 石造毘盧遮那佛坐像 蠟石舍利壺 ),02330200,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02330200&sCcebCtcd=21&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Agalmatolite+Reliquary+from+the+Stone+Seated+Vairocana+Buddha+from+Seongnamamsa+Temple+Site,+Sancheong",newdataset/newdata/242/242.jpg
243,National Treasure,Transcription of Saddharmapundarika Sutra (The Lotus Sutra) in Silver on Indigo Paper,감지은니 묘법연화경 ( 紺紙銀泥 妙法蓮華經 ),02340000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02340000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Transcription+of+Saddharmapundarika+Sutra+(The+Lotus+Sutra)+in+Silver+on+Indigo+Paper,newdataset/newdata/243/243.jpg
244,National Treasure,Transcription of Avatamsaka Sutra (The Flower Garland Sutra) in Gold on Indigo Paper,감지금니 대방광불화엄경보현행원품 ( 紺紙金泥 大方廣佛華嚴經普賢行願品 ),02350000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02350000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Transcription+of+Avatamsaka+Sutra+(The+Flower+Garland+Sutra)+in+Gold+on+Indigo+Paper,newdataset/newdata/244/244.jpg
245,National Treasure,"West Five-story Stone Pagoda in Janghang-ri, Gyeongju",경주 장항리 서 오층석탑 ( 慶州 獐項里 西 五層石塔 ),02360000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02360000&sCcebCtcd=37&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=West+Five-story+Stone+Pagoda+in+Janghang-ri,+Gyeongju",newdataset/newdata/245/245.jpg
246,National Treasure,Folding Screen of Gosan gugok sihwado (Poems and Paintings of the Nine Scenic Valleys of Gosan),고산구곡시화도 병풍 ( 高山九曲詩畵圖 屛風 ),02370000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02370000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Folding+Screen+of+Gosan+gugok+sihwado+(Poems+and+Paintings+of+the+Nine+Scenic+Valleys+of+Gosan),newdataset/newdata/246/246.jpg
247,National Treasure,Sowon hwagaecheop (Calligraphy by Prince Anpyeong),소원화개첩 ( 小苑花開帖 ),02380000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02380000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Sowon+hwagaecheop+(Calligraphy+by+Prince+Anpyeong),newdataset/newdata/247/247.jpg
248,National Treasure,Portrait of Song Si-yeol,송시열 초상 ( 宋時烈 肖像 ),02390000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02390000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Portrait+of+Song+Si-yeol,newdataset/newdata/248/248.jpg
249,National Treasure,Self-portrait by Yun Du-seo,윤두서 자화상 ( 尹斗緖 自畵像 ),02400000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02400000&sCcebCtcd=36&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Self-portrait+by+Yun+Du-seo,newdataset/newdata/249/249.jpg
250,National Treasure,"Maha prajnaparamita Sutra (Perfection of Transcendental Wisdom), the First Tripitaka Koreana Edition, Volume 249",초조본 대반야바라밀다경 권249 ( 初雕本 大般若波羅蜜多經 卷二百四十九 ),02410000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02410000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Maha+prajnaparamita+Sutra+(Perfection+of+Transcendental+Wisdom),+the+First+Tripitaka+Koreana+Edition,+Volume+249",newdataset/newdata/250/250.jpg
251,National Treasure,"Sillabi Monument in Bongpyeong-ri, Uljin",울진 봉평리 신라비 ( 蔚珍 鳳坪里 新羅碑 ),02420000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02420000&sCcebCtcd=37&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Sillabi+Monument+in+Bongpyeong-ri,+Uljin",newdataset/newdata/251/251.jpg
252,National Treasure,"Prakaranaryavaca Sastra (Acclamation of the Holy Teaching), the First Tripitaka Koreana Edition, Volume 11",초조본 현양성교론 권11 ( 初雕本 顯揚聖敎論 卷十一 ),02430000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02430000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Prakaranaryavaca+Sastra+(Acclamation+of+the+Holy+Teaching),+the+First+Tripitaka+Koreana+Edition,+Volume+11",newdataset/newdata/252/252.jpg
253,National Treasure,"Yogacarabhumi Sastra (Discourse on the Stages of Yogic Practice), the First Tripitaka Koreana Edition, Volume 17",초조본 유가사지론 권17 ( 初雕本 瑜伽師地論 卷十七 ),02440000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02440000&sCcebCtcd=31&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Yogacarabhumi+Sastra+(Discourse+on+the+Stages+of+Yogic+Practice),+the+First+Tripitaka+Koreana+Edition,+Volume+17",newdataset/newdata/253/253.jpg
254,National Treasure,"Index of Tripitaka, the First Tripitaka Koreana Edition, Volume 20",초조본 신찬일체경원품차록 권20 ( 初雕本 新纘一切經源品次錄 卷二十 ),02450000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02450000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Index+of+Tripitaka,+the+First+Tripitaka+Koreana+Edition,+Volume+20",newdataset/newdata/254/254.jpg
255,National Treasure,"Maharatnakuta Sutra (Sutra of the Great Accumulation of Treasures), the First Tripitaka Koreana Edition, Volume 59",초조본 대보적경 권59 ( 初雕本 大寶積經 卷五十九 ),02460000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02460000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Maharatnakuta+Sutra+(Sutra+of+the+Great+Accumulation+of+Treasures),+the+First+Tripitaka+Koreana+Edition,+Volume+59",newdataset/newdata/255/255.jpg
256,National Treasure,"Gilt-bronze Standing Bodhisattva from Uidang-myeon, Gongju",공주 의당 금동보살입상 ( 公州 儀堂 金銅菩薩立像 ),02470000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02470000&sCcebCtcd=34&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Gilt-bronze+Standing+Bodhisattva+from+Uidang-myeon,+Gongju",newdataset/newdata/256/256.jpg
257,National Treasure,Joseon bangyeok jido (Map of the Korean Territory),조선방역지도 ( 朝鮮方域之圖 ),02480000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02480000&sCcebCtcd=31&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Joseon+bangyeok+jido+(Map+of+the+Korean+Territory),newdataset/newdata/257/257.jpg
258,National Treasure,Donggwoldo (The Eastern Palaces)(1989),동궐도(1989) ( 東闕圖(1989) ),02490100,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02490100&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Donggwoldo+(The+Eastern+Palaces)(1989),newdataset/newdata/258/258.jpg
259,National Treasure,Donggwoldo (The Eastern Palaces),동궐도(1995) ( 東闕圖(1995) ),02490200,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02490200&sCcebCtcd=21&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Donggwoldo+(The+Eastern+Palaces),newdataset/newdata/259/259.jpg
260,National Treasure,Certificate of Meritorious Subject Issued to Yi Won-gil,이원길 개국원종공신녹권 ( 李原吉 開國原從功臣錄券 ),02500000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02500000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Certificate+of+Meritorious+Subject+Issued+to+Yi+Won-gil,newdataset/newdata/260/260.jpg
261,National Treasure,"Mahayana abhidharma samucchaya vyakhya (Collection of the Mahayana Abhidharma), the First Tripitaka Koreana Edition, Volume 14",초조본 대승아비달마잡집론 권14 ( 初雕本 大乘阿毗達磨雜集論 卷十四 ),02510000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02510000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Mahayana+abhidharma+samucchaya+vyakhya+(Collection+of+the+Mahayana+Abhidharma),+the+First+Tripitaka+Koreana+Edition,+Volume+14",newdataset/newdata/261/261.jpg
262,National Treasure,"Celadon Prunus Vase with Incised Lotus Design and Inscription of ""Hyomun""",청자 음각‘효문’명 연화문 매병 ( 靑磁 陰刻‘孝文’銘 蓮花文 梅甁 ),02520000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02520000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Celadon+Prunus+Vase+with+Incised+Lotus+Design+and+Inscription+of+""Hyomun""",newdataset/newdata/262/262.jpg
263,National Treasure,"Celadon Bowl with Silver Lip, Lotus and Scroll Design in Relief, and Inlaid Peony Design",청자 양각연화당초상감모란문 은테 발 ( 靑磁 陽刻蓮花唐草象嵌牡丹文 銀테 鉢 ),02530000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02530000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Celadon+Bowl+with+Silver+Lip,+Lotus+and+Scroll+Design+in+Relief,+and+Inlaid+Peony+Design",newdataset/newdata/263/263.jpg
264,National Treasure,Celadon Lidded Prunus Vase with Incised Lotus Design,청자 음각연화문 유개매병 ( 靑磁 陰刻蓮花文 有蓋梅甁 ),02540000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02540000&sCcebCtcd=21&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Celadon+Lidded+Prunus+Vase+with+Incised+Lotus+Design,newdataset/newdata/264/264.jpg
265,National Treasure,Bronze Rattles from Deoksan (Presumed),전 덕산 청동방울 일괄 ( 傳 德山 靑銅鈴 一括 ),02550000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02550000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Bronze+Rattles+from+Deoksan+(Presumed),newdataset/newdata/265/265.jpg
266,National Treasure,"Avatamsaka Sutra (The Flower Garland Sutra), Zhou Version, the First Tripitaka Koreana Edition, Volume 1",초조본 대방광불화엄경 주본 권1 ( 初雕本 大方廣佛華嚴經 周本 卷一 ),02560000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02560000&sCcebCtcd=31&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Avatamsaka+Sutra+(The+Flower+Garland+Sutra),+Zhou+Version,+the+First+Tripitaka+Koreana+Edition,+Volume+1",newdataset/newdata/266/266.jpg
267,National Treasure,"Avatamsaka Sutra (The Flower Garland Sutra), Zhou Version, the First Tripitaka Koreana Edition, Volume 29",초조본 대방광불화엄경 주본 권29 ( 初雕本 大方廣佛華嚴經 周本 卷二十九 ),02570000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02570000&sCcebCtcd=33&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Avatamsaka+Sutra+(The+Flower+Garland+Sutra),+Zhou+Version,+the+First+Tripitaka+Koreana+Edition,+Volume+29",newdataset/newdata/267/267.jpg
268,National Treasure,White Porcelain Octagonal Bottle with Bamboo Design in Underglaze Cobalt Blue,백자 청화죽문 각병 ( 白磁 靑畵竹文 角甁 ),02580000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02580000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=White+Porcelain+Octagonal+Bottle+with+Bamboo+Design+in+Underglaze+Cobalt+Blue,newdataset/newdata/268/268.jpg
269,National Treasure,Buncheong Jar with Inlaid Cloud and Dragon Design,분청사기 상감운룡문 항아리 ( 粉靑沙器 象嵌雲龍文 立壺 ),02590000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02590000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Buncheong+Jar+with+Inlaid+Cloud+and+Dragon+Design,newdataset/newdata/269/269.jpg
270,National Treasure,Buncheong Turtle-shaped Bottle with Sgraffito Peony Design in Underglaze Iron,분청사기 박지철채모란문 자라병 ( 粉靑沙器 剝地鐵彩牡丹文 扁甁 ),02600000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02600000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Buncheong+Turtle-shaped+Bottle+with+Sgraffito+Peony+Design+in+Underglaze+Iron,newdataset/newdata/270/270.jpg
271,National Treasure,White Porcelain Lidded Jar,백자 유개항아리 ( 白磁 有蓋壺 ),02610000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02610000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=White+Porcelain+Lidded+Jar,newdataset/newdata/271/271.jpg
272,National Treasure,White Porcelain Moon Jar,백자 달항아리(1991) ( 白磁 壺(1991) ),02620000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02620000&sCcebCtcd=31&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=White+Porcelain+Moon+Jar,newdataset/newdata/272/272.jpg
273,National Treasure,"White Porcelain Jar with Landscape, Flower and Bird Design in Underglaze Cobalt Blue",백자 청화산수화조문 항아리 ( 白磁 靑畵山水花鳥文 立壺 ),02630000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02630000&sCcebCtcd=31&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=White+Porcelain+Jar+with+Landscape,+Flower+and+Bird+Design+in+Underglaze+Cobalt+Blue",newdataset/newdata/273/273.jpg
274,National Treasure,"Sillabi Monument in Naengsu-ri, Pohang",포항 냉수리 신라비 ( 浦項 冷水里 新羅碑 ),02640000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02640000&sCcebCtcd=37&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Sillabi+Monument+in+Naengsu-ri,+Pohang",newdataset/newdata/274/274.jpg
275,National Treasure,"Avatamsaka Sutra (The Flower Garland Sutra), Zhou Version, the First Tripitaka Koreana Edition, Volume 13",초조본 대방광불화엄경 주본 권13 ( 初雕本 大方廣佛華嚴經 周本 卷十三 ),02650000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02650000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Avatamsaka+Sutra+(The+Flower+Garland+Sutra),+Zhou+Version,+the+First+Tripitaka+Koreana+Edition,+Volume+13",newdataset/newdata/275/275.jpg
276,National Treasure,"Avatamsaka Sutra (The Flower Garland Sutra), Zhou Version, the First Tripitaka Koreana Edition, Volumes 2 and 75","초조본 대방광불화엄경 주본 권2,75 ( 初雕本 大方廣佛華嚴經 周本 卷二, 七十五 )",02660000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02660000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Avatamsaka+Sutra+(The+Flower+Garland+Sutra),+Zhou+Version,+the+First+Tripitaka+Koreana+Edition,+Volumes+2+and+75",newdataset/newdata/276/276.jpg
277,National Treasure,"Abhidharma vijnana kaya pada Sastra (Discourse on Consciousness Body), the First Tripitaka Koreana Edition, Volume 12",초조본 아비달마식신족론 권12 ( 初雕本 阿毗達磨識身足論 卷十二 ),02670000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02670000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Abhidharma+vijnana+kaya+pada+Sastra+(Discourse+on+Consciousness+Body),+the+First+Tripitaka+Koreana+Edition,+Volume+12",newdataset/newdata/277/277.jpg
278,National Treasure,"Abhidharma vibhasa Sastra (Explanatory of the Abhidharma), the First Tripitaka Koreana Edition, Volumes 11 and 17","초조본 아비담비바사론 권11, 17 ( 初雕本 阿毗曇毗婆沙論 卷十一, 十七 )",02680000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02680000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Abhidharma+vibhasa+Sastra+(Explanatory+of+the+Abhidharma),+the+First+Tripitaka+Koreana+Edition,+Volumes+11+and+17",newdataset/newdata/278/278.jpg
279,National Treasure,"Ardhasatika prajnaparamita Sutra, the First Tripitaka Koreana Edition, Volume 6",초조본 불설최상근본대락금강불공삼매대교왕경 권6 ( 初雕本 佛說最上根本大樂金剛不空三昧大敎王經 卷六 ),02690000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02690000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Ardhasatika+prajnaparamita+Sutra,+the+First+Tripitaka+Koreana+Edition,+Volume+6",newdataset/newdata/279/279.jpg
280,National Treasure,Celadon Water Dropper in the Shape of Mother and Baby Monkeys,청자 모자원숭이모양 연적 ( 靑磁 母子猿形 硯滴 ),02700000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02700000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Celadon+Water+Dropper+in+the+Shape+of+Mother+and+Baby+Monkeys,newdataset/newdata/280/280.jpg
281,National Treasure,"Prakaranaryavaca Sastra (Acclamation of the Holy Teaching), the First Tripitaka Koreana Edition, Volume 12",초조본 현양성교론 권12 ( 初雕本 顯揚聖敎論 卷十二 ),02710000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02710000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Prakaranaryavaca+Sastra+(Acclamation+of+the+Holy+Teaching),+the+First+Tripitaka+Koreana+Edition,+Volume+12",newdataset/newdata/281/281.jpg
282,National Treasure,"Yogacarabhumi Sastra (Discourse on the Stages of Yogic Practice), the First Tripitaka Koreana Edition, Volume 32",초조본 유가사지론 권32 ( 初雕本 瑜伽師地論 卷三十二 ),02720000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02720000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Yogacarabhumi+Sastra+(Discourse+on+the+Stages+of+Yogic+Practice),+the+First+Tripitaka+Koreana+Edition,+Volume+32",newdataset/newdata/282/282.jpg
283,National Treasure,"Yogacarabhumi Sastra (Discourse on the Stages of Yogic Practice), the First Tripitaka Koreana Edition, Volume 15",초조본 유가사지론 권15 ( 初雕本 瑜伽師地論 卷十五 ),02730000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02730000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Yogacarabhumi+Sastra+(Discourse+on+the+Stages+of+Yogic+Practice),+the+First+Tripitaka+Koreana+Edition,+Volume+15",newdataset/newdata/283/283.jpg
284,National Treasure,Earthenware Horn Cup in the Shape of a Warrior on Horseback,도기 기마인물형 뿔잔 ( 陶器 騎馬人物形 角杯 ),02750000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=02750000&sCcebCtcd=37&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Earthenware+Horn+Cup+in+the+Shape+of+a+Warrior+on+Horseback,newdataset/newdata/284/284.jpg
